report_id,candidate_text,display_text,source_path,artifact_path,artifact_href,extension,copy_mode,source_sha256,artifact_sha256
b556547bae3a,WORKSPACES/runs/20260807-000959-117-8cd597c9/output/FinalLightCurve_WASP-69 b_09-25-2025.png,output/FinalLightCurve_WASP-69 b_09-25-2025.png,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct/WASP-69 b/output/FinalLightCurve_WASP-69 b_09-25-2025.png,output-evaluation/report-viewer/b556547bae3a/files/artifact_001.png,/b556547bae3a/files/artifact_001.png,.png,byte_copy,a1e9074ebd4215521d7f51797142b55504a6b19335495964815fffc32e259fbe,a1e9074ebd4215521d7f51797142b55504a6b19335495964815fffc32e259fbe
b556547bae3a,output/temp/FinalLightCurve_WASP-69 b_09-25-2025.csv,output/tmp/FinalLightCurve_WASP-69 b_09-25-2025.csv,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct/WASP-69 b/output/temp/FinalLightCurve_WASP-69 b_09-25-2025.csv,output-evaluation/report-viewer/b556547bae3a/files/artifact_002.csv,/b556547bae3a/files/artifact_002.csv,.csv,redacted_text_copy,a4414b75dc3df2cba8f3a9fe0684217f08ef055a838c8ade87637c5b37a66da7,a4414b75dc3df2cba8f3a9fe0684217f08ef055a838c8ade87637c5b37a66da7
b556547bae3a,output/temp/FinalParams_WASP-69 b_09-25-2025.json,output/tmp/FinalParams_WASP-69 b_09-25-2025.json,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct/WASP-69 b/output/temp/FinalParams_WASP-69 b_09-25-2025.json,output-evaluation/report-viewer/b556547bae3a/files/artifact_003.json,/b556547bae3a/files/artifact_003.json,.json,redacted_text_copy,127f39802e3877cc2b545f88c822c24cc7e5f2fe8d909656ee8d4ad1237ef996,127f39802e3877cc2b545f88c822c24cc7e5f2fe8d909656ee8d4ad1237ef996
b556547bae3a,output/inits.json,output/inits.json,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct/WASP-69 b/output/inits.json,output-evaluation/report-viewer/b556547bae3a/files/artifact_004.json,/b556547bae3a/files/artifact_004.json,.json,redacted_text_copy,57225cd19cc1c14b6274939e79f7eaa02e8694b46a6fba937a3cc1816edc2940,3feece323f4af45c8920a7e5a9f13817de2ee3da42d35840739779d945af0b08
8551ebcf2b2b,WORKSPACES/runs/20260806-173030-313-b68a9ab1/output/FinalLightCurve_CoRoT-2 b_2026-08-01.png,output/FinalLightCurve_CoRoT-2 b_2026-08-01.png,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/CoRoT-2 b/output/FinalLightCurve_CoRoT-2 b_2026-08-01.png,output-evaluation/report-viewer/8551ebcf2b2b/files/artifact_001.png,/8551ebcf2b2b/files/artifact_001.png,.png,byte_copy,be68a9568d69794463aa4fe83b1dbfb010e4b6e9be87b4a4d9b15809b15d9c76,be68a9568d69794463aa4fe83b1dbfb010e4b6e9be87b4a4d9b15809b15d9c76
8551ebcf2b2b,WORKSPACES/runs/20260806-173030-313-b68a9ab1/output/temp/Triangle_CoRoT-2 b_2026-08-01.png,output/tmp/Triangle_CoRoT-2 b_2026-08-01.png,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/CoRoT-2 b/output/temp/Triangle_CoRoT-2 b_2026-08-01.png,output-evaluation/report-viewer/8551ebcf2b2b/files/artifact_002.png,/8551ebcf2b2b/files/artifact_002.png,.png,byte_copy,0395ee89940eb4c2a1555700fd4d95aca2fcc1c43b1f2cc98d41759a15439f1f,0395ee89940eb4c2a1555700fd4d95aca2fcc1c43b1f2cc98d41759a15439f1f
8551ebcf2b2b,WORKSPACES/runs/20260806-173030-313-b68a9ab1/output/temp/FOV_CoRoT-2 b_2026-08-01_LinearStretch.png,output/tmp/FOV_CoRoT-2 b_2026-08-01_LinearStretch.png,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/CoRoT-2 b/output/temp/FOV_CoRoT-2 b_2026-08-01_LinearStretch.png,output-evaluation/report-viewer/8551ebcf2b2b/files/artifact_003.png,/8551ebcf2b2b/files/artifact_003.png,.png,byte_copy,1b5714e1c62eca2f9d728f1391efd610341b2f7d37a5e46813271aa9e205529f,1b5714e1c62eca2f9d728f1391efd610341b2f7d37a5e46813271aa9e205529f
8551ebcf2b2b,WORKSPACES/runs/20260806-173030-313-b68a9ab1/output/temp/FinalParams_CoRoT-2 b_2026-08-01.json,output/tmp/FinalParams_CoRoT-2 b_2026-08-01.json,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/CoRoT-2 b/output/temp/FinalParams_CoRoT-2 b_2026-08-01.json,output-evaluation/report-viewer/8551ebcf2b2b/files/artifact_004.json,/8551ebcf2b2b/files/artifact_004.json,.json,redacted_text_copy,d99ba4a89773aa29deb15a3866648127eea9d5a38ee28986ceb8d6ee0076c7ae,d99ba4a89773aa29deb15a3866648127eea9d5a38ee28986ceb8d6ee0076c7ae
8551ebcf2b2b,WORKSPACES/runs/20260806-173030-313-b68a9ab1/output/temp/FinalLightCurve_CoRoT-2 b_2026-08-01.csv,output/tmp/FinalLightCurve_CoRoT-2 b_2026-08-01.csv,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/CoRoT-2 b/output/temp/FinalLightCurve_CoRoT-2 b_2026-08-01.csv,output-evaluation/report-viewer/8551ebcf2b2b/files/artifact_005.csv,/8551ebcf2b2b/files/artifact_005.csv,.csv,redacted_text_copy,0b20b405abecc248235d2beff83b1420352fae2b9065721a87f874a6cee7774c,0b20b405abecc248235d2beff83b1420352fae2b9065721a87f874a6cee7774c
8551ebcf2b2b,WORKSPACES/runs/20260806-173030-313-b68a9ab1/output/inits.json,output/inits.json,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/CoRoT-2 b/output/inits.json,output-evaluation/report-viewer/8551ebcf2b2b/files/artifact_006.json,/8551ebcf2b2b/files/artifact_006.json,.json,redacted_text_copy,a7a504a09db0e6f3cd7d5ab623b22ad17899f8e409956b820595b7d94dabe48c,2e199ea71ca0ade9e37475d397a5bfa315d3e58d6caf7709752b195f178dfe27
f6a3c427603f,WORKSPACES/runs/20260806-173038-899-bde47d6e/output/FinalLightCurve_HAT-P-19 b_2026-07-11.png,output/FinalLightCurve_HAT-P-19 b_2026-07-11.png,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/HAT-P-19 b/output/FinalLightCurve_HAT-P-19 b_2026-07-11.png,output-evaluation/report-viewer/f6a3c427603f/files/artifact_001.png,/f6a3c427603f/files/artifact_001.png,.png,byte_copy,69f5591765c224dbdec11abb9174480f72c57fa7d454f2a604f6f678da61e41b,69f5591765c224dbdec11abb9174480f72c57fa7d454f2a604f6f678da61e41b
f6a3c427603f,WORKSPACES/runs/20260806-173038-899-bde47d6e/output/temp/FinalParams_HAT-P-19 b_2026-07-11.json,output/tmp/FinalParams_HAT-P-19 b_2026-07-11.json,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/HAT-P-19 b/output/temp/FinalParams_HAT-P-19 b_2026-07-11.json,output-evaluation/report-viewer/f6a3c427603f/files/artifact_002.json,/f6a3c427603f/files/artifact_002.json,.json,redacted_text_copy,55d79879db97305a1174f08eb8b20c0558eae1922303fc3416994eb6240228ee,55d79879db97305a1174f08eb8b20c0558eae1922303fc3416994eb6240228ee
f6a3c427603f,WORKSPACES/runs/20260806-173038-899-bde47d6e/output/temp/FinalLightCurve_HAT-P-19 b_2026-07-11.csv,output/tmp/FinalLightCurve_HAT-P-19 b_2026-07-11.csv,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/HAT-P-19 b/output/temp/FinalLightCurve_HAT-P-19 b_2026-07-11.csv,output-evaluation/report-viewer/f6a3c427603f/files/artifact_003.csv,/f6a3c427603f/files/artifact_003.csv,.csv,redacted_text_copy,8fc5ab4bc9a8d8490430886d4ce7f8e39cf0aa37d513f0ef58b5c2f6967050b1,8fc5ab4bc9a8d8490430886d4ce7f8e39cf0aa37d513f0ef58b5c2f6967050b1
f6a3c427603f,WORKSPACES/runs/20260806-173038-899-bde47d6e/output/inits.json,output/inits.json,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/HAT-P-19 b/output/inits.json,output-evaluation/report-viewer/f6a3c427603f/files/artifact_004.json,/f6a3c427603f/files/artifact_004.json,.json,redacted_text_copy,d9ddb970b347d2871abfcb6be5b2ce0574f65b12cfa20a69bd8a990024bebbff,e7377a7f20b68ce38c7a031b09a0f52756f174e9f07c7dca06005a1afeb4ce2f
7248e521f911,WORKSPACES/runs/20260807-181002-492-04ae899b/output/FinalLightCurve_HD 189733 b_08-04-2026.png,output/FinalLightCurve_HD 189733 b_08-04-2026.png,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/HD 189733 b/output/FinalLightCurve_HD 189733 b_08-04-2026.png,output-evaluation/report-viewer/7248e521f911/files/artifact_001.png,/7248e521f911/files/artifact_001.png,.png,byte_copy,5ae61a647ac6c6777295398e7e73de351c897e7af9b3f8ac7269bb3fdfcab5cd,5ae61a647ac6c6777295398e7e73de351c897e7af9b3f8ac7269bb3fdfcab5cd
7248e521f911,WORKSPACES/runs/20260807-181002-492-04ae899b/output/FinalLightCurve_HD 189733 b_08-04-2026.pdf,output/FinalLightCurve_HD 189733 b_08-04-2026.pdf,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/HD 189733 b/output/FinalLightCurve_HD 189733 b_08-04-2026.pdf,output-evaluation/report-viewer/7248e521f911/files/artifact_002.pdf,/7248e521f911/files/artifact_002.pdf,.pdf,byte_copy,6d4f7c9379b37eee8be6d5bce3eebe62c245667d7c9c50b088c5edce91b82230,6d4f7c9379b37eee8be6d5bce3eebe62c245667d7c9c50b088c5edce91b82230
7248e521f911,WORKSPACES/runs/20260807-181002-492-04ae899b/output/temp/FinalParams_HD 189733 b_08-04-2026.json,output/tmp/FinalParams_HD 189733 b_08-04-2026.json,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/HD 189733 b/output/temp/FinalParams_HD 189733 b_08-04-2026.json,output-evaluation/report-viewer/7248e521f911/files/artifact_003.json,/7248e521f911/files/artifact_003.json,.json,redacted_text_copy,506db984dc64e6a09863eb49c7f13bfc3f09dbaf070becaa3905e8e6c9231cd7,506db984dc64e6a09863eb49c7f13bfc3f09dbaf070becaa3905e8e6c9231cd7
7248e521f911,WORKSPACES/runs/20260807-181002-492-04ae899b/output/temp/FinalLightCurve_HD 189733 b_08-04-2026.csv,output/tmp/FinalLightCurve_HD 189733 b_08-04-2026.csv,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/HD 189733 b/output/temp/FinalLightCurve_HD 189733 b_08-04-2026.csv,output-evaluation/report-viewer/7248e521f911/files/artifact_004.csv,/7248e521f911/files/artifact_004.csv,.csv,redacted_text_copy,919c2f4fc3620539580ca839a54c7602bf28aa58946bd12e0d90ff02c8081dc5,919c2f4fc3620539580ca839a54c7602bf28aa58946bd12e0d90ff02c8081dc5
7248e521f911,WORKSPACES/runs/20260807-181002-492-04ae899b/output/inits.json,output/inits.json,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/HD 189733 b/output/inits.json,output-evaluation/report-viewer/7248e521f911/files/artifact_005.json,/7248e521f911/files/artifact_005.json,.json,redacted_text_copy,b18e3a2ba76f139ec5976349893c1027b38dda0f1e0f009c2094638403e5ee19,28a27b29c2ad2c1a8828f193ed858173f88367ff77c8b775d7c710191daabdb0
f57ca48f45b1,WORKSPACES/runs/20260807-125608-673-4b03d78e/output/FinalLightCurve_KELT-16 b_07-07-2026.png,output/FinalLightCurve_KELT-16 b_07-07-2026.png,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/KELT-16 b/output/FinalLightCurve_KELT-16 b_07-07-2026.png,output-evaluation/report-viewer/f57ca48f45b1/files/artifact_001.png,/f57ca48f45b1/files/artifact_001.png,.png,byte_copy,92ff5c2e0ca91e42fc038ef33809266db10b96771e12ed03dcb5f1d26e8c931c,92ff5c2e0ca91e42fc038ef33809266db10b96771e12ed03dcb5f1d26e8c931c
f57ca48f45b1,WORKSPACES/runs/20260807-125608-673-4b03d78e/output/FinalLightCurve_KELT-16 b_07-07-2026.pdf,output/FinalLightCurve_KELT-16 b_07-07-2026.pdf,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/KELT-16 b/output/FinalLightCurve_KELT-16 b_07-07-2026.pdf,output-evaluation/report-viewer/f57ca48f45b1/files/artifact_002.pdf,/f57ca48f45b1/files/artifact_002.pdf,.pdf,byte_copy,0b8af309857ef1fd18d7dd318f44e349ec2ab7abbcadd7a21a29b4b867e68393,0b8af309857ef1fd18d7dd318f44e349ec2ab7abbcadd7a21a29b4b867e68393
f57ca48f45b1,WORKSPACES/runs/20260807-125608-673-4b03d78e/output/temp/FinalLightCurve_KELT-16 b_07-07-2026.csv,output/tmp/FinalLightCurve_KELT-16 b_07-07-2026.csv,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/KELT-16 b/output/temp/FinalLightCurve_KELT-16 b_07-07-2026.csv,output-evaluation/report-viewer/f57ca48f45b1/files/artifact_003.csv,/f57ca48f45b1/files/artifact_003.csv,.csv,redacted_text_copy,77635959b09a3bf2c65e5769520a17fe40b0e62da5010ace0d6aa6e7293d016a,77635959b09a3bf2c65e5769520a17fe40b0e62da5010ace0d6aa6e7293d016a
f57ca48f45b1,WORKSPACES/runs/20260807-125608-673-4b03d78e/output/temp/FinalParams_KELT-16 b_07-07-2026.json,output/tmp/FinalParams_KELT-16 b_07-07-2026.json,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/KELT-16 b/output/temp/FinalParams_KELT-16 b_07-07-2026.json,output-evaluation/report-viewer/f57ca48f45b1/files/artifact_004.json,/f57ca48f45b1/files/artifact_004.json,.json,redacted_text_copy,f16ea88d462e27159ef36b9e45730bb5041ace99c975c9277f8af23c71754661,f16ea88d462e27159ef36b9e45730bb5041ace99c975c9277f8af23c71754661
f57ca48f45b1,WORKSPACES/runs/20260807-125608-673-4b03d78e/output/inits.json,output/inits.json,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/KELT-16 b/output/inits.json,output-evaluation/report-viewer/f57ca48f45b1/files/artifact_005.json,/f57ca48f45b1/files/artifact_005.json,.json,redacted_text_copy,4ca3c48d38cc4112c5e85330b0ca606956bcec44abfb92b141288f82bd735772,dac8c5f53efefa5bff6918b0d0807b9fc70f4acb1c7f7f281f14c2bcd09973d2
f021b0b8c954,output/FinalLightCurve_KELT-7 b_01-06-2017.png,output/FinalLightCurve_KELT-7 b_01-06-2017.png,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/KELT-7 b/output/FinalLightCurve_KELT-7 b_01-06-2017.png,output-evaluation/report-viewer/f021b0b8c954/files/artifact_001.png,/f021b0b8c954/files/artifact_001.png,.png,byte_copy,0bd0bc0c2c90332d5d33610574ad74090bc120df895da6b3d0dd78dd1e3c3d92,0bd0bc0c2c90332d5d33610574ad74090bc120df895da6b3d0dd78dd1e3c3d92
f021b0b8c954,output/FinalLightCurve_KELT-7 b_01-06-2017.pdf,output/FinalLightCurve_KELT-7 b_01-06-2017.pdf,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/KELT-7 b/output/FinalLightCurve_KELT-7 b_01-06-2017.pdf,output-evaluation/report-viewer/f021b0b8c954/files/artifact_002.pdf,/f021b0b8c954/files/artifact_002.pdf,.pdf,byte_copy,440cc37a0b983cfe5c2534e2bfa37a14fa718efb0708c5e5d45738804f5da3d4,440cc37a0b983cfe5c2534e2bfa37a14fa718efb0708c5e5d45738804f5da3d4
f021b0b8c954,output/temp/FinalParams_KELT-7 b_01-06-2017.json,output/tmp/FinalParams_KELT-7 b_01-06-2017.json,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/KELT-7 b/output/temp/FinalParams_KELT-7 b_01-06-2017.json,output-evaluation/report-viewer/f021b0b8c954/files/artifact_003.json,/f021b0b8c954/files/artifact_003.json,.json,redacted_text_copy,2cd11d73e285355bd6afe9080738ff6663a28937ca49021fcff83bb82804b7c8,2cd11d73e285355bd6afe9080738ff6663a28937ca49021fcff83bb82804b7c8
f021b0b8c954,output/temp/FinalLightCurve_KELT-7 b_01-06-2017.csv,output/tmp/FinalLightCurve_KELT-7 b_01-06-2017.csv,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/KELT-7 b/output/temp/FinalLightCurve_KELT-7 b_01-06-2017.csv,output-evaluation/report-viewer/f021b0b8c954/files/artifact_004.csv,/f021b0b8c954/files/artifact_004.csv,.csv,redacted_text_copy,1c9f7805b2ad60f41d89396fedee58725b48bffba4e196fdc72ef78f71d4e957,1c9f7805b2ad60f41d89396fedee58725b48bffba4e196fdc72ef78f71d4e957
f021b0b8c954,output/AAVSO_KELT-7 b_01-06-2017.txt,output/AAVSO_KELT-7 b_01-06-2017.txt,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/KELT-7 b/output/AAVSO_KELT-7 b_01-06-2017.txt,output-evaluation/report-viewer/f021b0b8c954/files/artifact_005.txt,/f021b0b8c954/files/artifact_005.txt,.txt,redacted_text_copy,d1a77cd2f72c8771a3e9864cc6cbe5bd4f2d41ce67cd610700983af1eff33a26,d1a77cd2f72c8771a3e9864cc6cbe5bd4f2d41ce67cd610700983af1eff33a26
f021b0b8c954,output/inits.json,output/inits.json,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/KELT-7 b/output/inits.json,output-evaluation/report-viewer/f021b0b8c954/files/artifact_006.json,/f021b0b8c954/files/artifact_006.json,.json,redacted_text_copy,af90173ee14189e61780b8a897df23299d98b4f2490e9ab535e11f6bff738cd6,82fe9ff8aeca8b35ec9be69fe6640efc444ed11580c4e9d613296bc856f8d4d7
1200c84b41b9,inits.json,output/inits.json,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/Qatar-1 b/output/inits.json,output-evaluation/report-viewer/1200c84b41b9/files/artifact_001.json,/1200c84b41b9/files/artifact_001.json,.json,redacted_text_copy,2156009981b71c4b4312e0ab0bf8ee1ef6fba16f82b2f0f7c4959fa536cb119d,f7315107d8e7e5d3566ce8a089f51b110f0f0aeca83475517f588fc1b9fe002e
1200c84b41b9,WORKSPACES/runs/20260806-173047-490-3537a6d7/output/FinalLightCurve_Qatar-1 b_2026-08-03.png,output/FinalLightCurve_Qatar-1 b_2026-08-03.png,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/Qatar-1 b/output/FinalLightCurve_Qatar-1 b_2026-08-03.png,output-evaluation/report-viewer/1200c84b41b9/files/artifact_002.png,/1200c84b41b9/files/artifact_002.png,.png,byte_copy,5b943728d0969c64fe6be36a750f4214136b873189242deee6be23b0926a61a2,5b943728d0969c64fe6be36a750f4214136b873189242deee6be23b0926a61a2
1200c84b41b9,WORKSPACES/runs/20260806-173047-490-3537a6d7/output/temp/Triangle_Qatar-1 b_2026-08-03.png,output/tmp/Triangle_Qatar-1 b_2026-08-03.png,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/Qatar-1 b/output/temp/Triangle_Qatar-1 b_2026-08-03.png,output-evaluation/report-viewer/1200c84b41b9/files/artifact_003.png,/1200c84b41b9/files/artifact_003.png,.png,byte_copy,4295e19d8f8999f9234ffbbce3c87a1ce807de00e63de27764d1f73cafa182da,4295e19d8f8999f9234ffbbce3c87a1ce807de00e63de27764d1f73cafa182da
1200c84b41b9,WORKSPACES/runs/20260806-173047-490-3537a6d7/output/temp/FinalParams_Qatar-1 b_2026-08-03.json,output/tmp/FinalParams_Qatar-1 b_2026-08-03.json,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/Qatar-1 b/output/temp/FinalParams_Qatar-1 b_2026-08-03.json,output-evaluation/report-viewer/1200c84b41b9/files/artifact_004.json,/1200c84b41b9/files/artifact_004.json,.json,redacted_text_copy,0be9fc20994c13b14549837171324b51bb0565478f0b72d5e5a1c0c0f3298976,0be9fc20994c13b14549837171324b51bb0565478f0b72d5e5a1c0c0f3298976
671205282d63,WORKSPACES/runs/20260806-173056-963-51015cbc/output/FinalLightCurve_TrES-1 b_2026-08-02.png,output/FinalLightCurve_TrES-1 b_2026-08-02.png,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/TrES-1 b/output/FinalLightCurve_TrES-1 b_2026-08-02.png,output-evaluation/report-viewer/671205282d63/files/artifact_001.png,/671205282d63/files/artifact_001.png,.png,byte_copy,2bef7816387bda071360000a8687d47cb66c2394ee289ee368b4a263c8194ed5,2bef7816387bda071360000a8687d47cb66c2394ee289ee368b4a263c8194ed5
671205282d63,WORKSPACES/runs/20260806-173056-963-51015cbc/output/FinalLightCurve_TrES-1 b_2026-08-02.pdf,output/FinalLightCurve_TrES-1 b_2026-08-02.pdf,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/TrES-1 b/output/FinalLightCurve_TrES-1 b_2026-08-02.pdf,output-evaluation/report-viewer/671205282d63/files/artifact_002.pdf,/671205282d63/files/artifact_002.pdf,.pdf,byte_copy,f7df7c7023cfcc2a041cbd0f71932395949deb4e463b659903351fe784cb6ca4,f7df7c7023cfcc2a041cbd0f71932395949deb4e463b659903351fe784cb6ca4
671205282d63,WORKSPACES/runs/20260806-173056-963-51015cbc/output/temp/FinalParams_TrES-1 b_2026-08-02.json,output/tmp/FinalParams_TrES-1 b_2026-08-02.json,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/TrES-1 b/output/temp/FinalParams_TrES-1 b_2026-08-02.json,output-evaluation/report-viewer/671205282d63/files/artifact_003.json,/671205282d63/files/artifact_003.json,.json,redacted_text_copy,0abd8c10802726c22926f328cdb0a34ec60b28cb8d32b11ff2b58da64c077e52,0abd8c10802726c22926f328cdb0a34ec60b28cb8d32b11ff2b58da64c077e52
671205282d63,WORKSPACES/runs/20260806-173056-963-51015cbc/output/temp/FinalLightCurve_TrES-1 b_2026-08-02.csv,output/tmp/FinalLightCurve_TrES-1 b_2026-08-02.csv,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/TrES-1 b/output/temp/FinalLightCurve_TrES-1 b_2026-08-02.csv,output-evaluation/report-viewer/671205282d63/files/artifact_004.csv,/671205282d63/files/artifact_004.csv,.csv,redacted_text_copy,ca4ddd444ac70fd941d6ffd5f89339375bd61acf92615dc0154f1a4ceb631fd6,ca4ddd444ac70fd941d6ffd5f89339375bd61acf92615dc0154f1a4ceb631fd6
671205282d63,WORKSPACES/runs/20260806-173056-963-51015cbc/output/inits.json,output/inits.json,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/TrES-1 b/output/inits.json,output-evaluation/report-viewer/671205282d63/files/artifact_005.json,/671205282d63/files/artifact_005.json,.json,redacted_text_copy,bd768594dfb9ca85b540e3f486bc62ea114a66cf50737f513db61e12dd11f0bb,b43646793ab9f57e56cbe2cfb5b88db4229f167383a5fbdb6251ed3076e70d02
6e56e9c8ac9a,WORKSPACES/runs/20260807-104625-229-d954df4f/output/FinalLightCurve_WASP-43 b_03-11-2026.png,output/FinalLightCurve_WASP-43 b_03-11-2026.png,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/WASP-43 b/output/FinalLightCurve_WASP-43 b_03-11-2026.png,output-evaluation/report-viewer/6e56e9c8ac9a/files/artifact_001.png,/6e56e9c8ac9a/files/artifact_001.png,.png,byte_copy,1d7d04f008616db9c3de713cf38f163a69d01c840fb81157e2afdbcaac0ed143,1d7d04f008616db9c3de713cf38f163a69d01c840fb81157e2afdbcaac0ed143
6e56e9c8ac9a,WORKSPACES/runs/20260807-104625-229-d954df4f/output/temp/FinalLightCurve_WASP-43 b_03-11-2026.csv,output/tmp/FinalLightCurve_WASP-43 b_03-11-2026.csv,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/WASP-43 b/output/temp/FinalLightCurve_WASP-43 b_03-11-2026.csv,output-evaluation/report-viewer/6e56e9c8ac9a/files/artifact_002.csv,/6e56e9c8ac9a/files/artifact_002.csv,.csv,redacted_text_copy,90f92b221b47d40b47d1f4ade6548ee513c120590b700f7c0c04106e4c4034dd,90f92b221b47d40b47d1f4ade6548ee513c120590b700f7c0c04106e4c4034dd
6e56e9c8ac9a,WORKSPACES/runs/20260807-104625-229-d954df4f/output/temp/FinalParams_WASP-43 b_03-11-2026.json,output/tmp/FinalParams_WASP-43 b_03-11-2026.json,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/WASP-43 b/output/temp/FinalParams_WASP-43 b_03-11-2026.json,output-evaluation/report-viewer/6e56e9c8ac9a/files/artifact_003.json,/6e56e9c8ac9a/files/artifact_003.json,.json,redacted_text_copy,33f36e054018131fa7cf39c29b355c918b6f0d61f9aaa67ec5bfe86593b7463a,33f36e054018131fa7cf39c29b355c918b6f0d61f9aaa67ec5bfe86593b7463a
6e56e9c8ac9a,WORKSPACES/runs/20260807-104625-229-d954df4f/output/AAVSO_WASP-43 b_03-11-2026.txt,output/AAVSO_WASP-43 b_03-11-2026.txt,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/WASP-43 b/output/AAVSO_WASP-43 b_03-11-2026.txt,output-evaluation/report-viewer/6e56e9c8ac9a/files/artifact_004.txt,/6e56e9c8ac9a/files/artifact_004.txt,.txt,redacted_text_copy,13db4e4af51b20b69d43415dc0efe9084974930b116554cf450d373afb9ab5f3,13db4e4af51b20b69d43415dc0efe9084974930b116554cf450d373afb9ab5f3
6e56e9c8ac9a,WORKSPACES/runs/20260807-104625-229-d954df4f/output/inits.json,output/inits.json,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/WASP-43 b/output/inits.json,output-evaluation/report-viewer/6e56e9c8ac9a/files/artifact_005.json,/6e56e9c8ac9a/files/artifact_005.json,.json,redacted_text_copy,e954ca4d09fae83bab8801f787ae6e997040534d63faebbaf79e17e17cf528e5,a685e9835a8433d5a554263f1ec6be1c0d0d758f38ce0a6a5cff986d8bd293f1
37d825c9f4c5,WORKSPACES/runs/20260806-173105-889-0cee9df0/output/FinalLightCurve_WASP-44 b_2026-07-15.png,output/FinalLightCurve_WASP-44 b_2026-07-15.png,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/WASP-44 b/output/FinalLightCurve_WASP-44 b_2026-07-15.png,output-evaluation/report-viewer/37d825c9f4c5/files/artifact_001.png,/37d825c9f4c5/files/artifact_001.png,.png,byte_copy,ad3b9d93adf40bf5ecc3fa9adbcfad7fc771f2f1cf733a9e91a59f151e9a6e4a,ad3b9d93adf40bf5ecc3fa9adbcfad7fc771f2f1cf733a9e91a59f151e9a6e4a
37d825c9f4c5,output/temp/FinalParams_WASP-44 b_2026-07-15.json,output/tmp/FinalParams_WASP-44 b_2026-07-15.json,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/WASP-44 b/output/temp/FinalParams_WASP-44 b_2026-07-15.json,output-evaluation/report-viewer/37d825c9f4c5/files/artifact_002.json,/37d825c9f4c5/files/artifact_002.json,.json,redacted_text_copy,be23cb25079522a005dfda057f0fa33642bc8ee45d3bcaa841007cbfb181d238,be23cb25079522a005dfda057f0fa33642bc8ee45d3bcaa841007cbfb181d238
