# filename,time,alignment_error,fits_error,lowflux_comp1,lowflux_comp2,lowflux_comp3,lowflux_comp4,lowflux_comp5,lowflux_target,outofframe_comp1,outofframe_comp2,outofframe_comp3,outofframe_comp4,outofframe_comp5,outofframe_target,skybg_comp1,skybg_comp2,skybg_comp3,skybg_comp4,skybg_comp5,skybg_target
"observation/KELT-16 b/elp0m473-sq46-20260707-0283-e91.fits",2461229.8457335974,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0284-e91.fits",2461229.8464624314,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0285-e91.fits",2461229.847197466,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0286-e91.fits",2461229.8479255997,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0287-e91.fits",2461229.8486608337,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0288-e91.fits",2461229.8493959685,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0289-e91.fits",2461229.850124602,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0290-e91.fits",2461229.850860037,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0291-e91.fits",2461229.851595271,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0292-e91.fits",2461229.852324105,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0293-e91.fits",2461229.853059139,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0294-e91.fits",2461229.8537942735,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0295-e91.fits",2461229.8545292076,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0296-e91.fits",2461229.8552570418,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0297-e91.fits",2461229.855992176,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0298-e91.fits",2461229.85672711,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0299-e91.fits",2461229.857455544,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0300-e91.fits",2461229.8581906785,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0301-e91.fits",2461229.8589256126,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0302-e91.fits",2461229.8596605468,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0303-e91.fits",2461229.8603886804,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0304-e91.fits",2461229.861123515,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0305-e91.fits",2461229.861858649,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0306-e91.fits",2461229.8625936834,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0307-e91.fits",2461229.8633218175,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0308-e91.fits",2461229.8640567516,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0309-e91.fits",2461229.864791586,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0310-e91.fits",2461229.86552662,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0311-e91.fits",2461229.866254754,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0312-e91.fits",2461229.866989588,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0313-e91.fits",2461229.8677247223,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0314-e91.fits",2461229.868452556,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0315-e91.fits",2461229.8691873904,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0316-e91.fits",2461229.869922424,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0317-e91.fits",2461229.8706570584,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0318-e91.fits",2461229.8713916927,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0319-e91.fits",2461229.8721194263,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0320-e91.fits",2461229.8728540605,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0321-e91.fits",2461229.8735888945,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0322-e91.fits",2461229.8743234286,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0323-e91.fits",2461229.875058363,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0324-e91.fits",2461229.8757858966,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0325-e91.fits",2461229.8765208307,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0326-e91.fits",2461229.8772553653,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0327-e91.fits",2461229.8779897992,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0328-e91.fits",2461229.878717533,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0329-e91.fits",2461229.879451867,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0330-e91.fits",2461229.880186501,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0331-e91.fits",2461229.880920935,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0332-e91.fits",2461229.881648769,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0333-e91.fits",2461229.882383503,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0334-e91.fits",2461229.883118037,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0335-e91.fits",2461229.8838533713,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0336-e91.fits",2461229.884587905,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0337-e91.fits",2461229.885315639,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0338-e91.fits",2461229.8860499724,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0339-e91.fits",2461229.8867843067,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0340-e91.fits",2461229.8875187407,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0341-e91.fits",2461229.888246075,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0342-e91.fits",2461229.888980909,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0343-e91.fits",2461229.8897158424,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0344-e91.fits",2461229.8904503766,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0345-e91.fits",2461229.8911848105,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0346-e91.fits",2461229.8919193447,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0347-e91.fits",2461229.892647578,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0348-e91.fits",2461229.893381812,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0349-e91.fits",2461229.894116046,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0350-e91.fits",2461229.8948499803,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0351-e91.fits",2461229.8955840142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0352-e91.fits",2461229.896318548,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0353-e91.fits",2461229.897053082,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0354-e91.fits",2461229.897787116,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0355-e91.fits",2461229.89852195,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0356-e91.fits",2461229.899256384,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0357-e91.fits",2461229.899990618,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0358-e91.fits",2461229.900717852,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0359-e91.fits",2461229.9014518857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0360-e91.fits",2461229.9021860193,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0361-e91.fits",2461229.9029199537,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0362-e91.fits",2461229.9036553875,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0363-e91.fits",2461229.9043897213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0364-e91.fits",2461229.9051238555,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0365-e91.fits",2461229.9058580897,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0366-e91.fits",2461229.9065920236,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0367-e91.fits",2461229.907319157,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0368-e91.fits",2461229.908053191,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0369-e91.fits",2461229.9087872244,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0370-e91.fits",2461229.9095208584,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0371-e91.fits",2461229.9102544924,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0372-e91.fits",2461229.9109881264,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0373-e91.fits",2461229.91172246,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/KELT-16 b/elp0m473-sq46-20260707-0374-e91.fits",2461229.912456394,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
